COMPANY,CUST #,CYCLE,ROUTE,DAY,RTE SEQ#,QTY,SIZE,CHG CODE,FREQ,SCHEDULE,BIN #,P/U#,BIN AMT$,TAX BODY,VAR3,VAR4,FEE CODE,PRICE LIST
1,17675,CA,23,MON,790,1,OC,EG, ,M------,3,1,40,S,,,,S
1,17675,CA,84,TUE,50,1,4Y,G0, ,-T-----,4,1,454.87,S,,,,S
1,17675,CA,84,TUE,55,1,LU,BE, ,-T-----,5,1,40,S,,,,S
1,17675,CA,68,WED,810,3,96,CR, ,--W----,6,1,0,S,,,,S
1,17675,CA,85,WED,4810,1,96,CG, ,--W----,7,1,0,S,,,,S
1,17675,CA,40,FRI,125,3,CF,6, ,----F--,8,1,0,S,,,,S
1,17691,CA,25,TUE,1090,1,CT,9, ,-T-----,1,1,97.87,S,,,,S
1,17691,CA,64,TUE,1080,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,17705,CA,64,TUE,615,3,96,CR, ,-T-----,1,1,0,S,,,,S
1,17705,CA,23,FRI,190,1,4Y,T0, ,----F--,2,1,668.93,S,,,,S
1,17705,CA,40,MON,120,1,CF,6, ,M-W-F--,3,3,0,S,,,,S
1,17705,CA,40,WED,65,1,CF,6, ,M-W-F--,3,3,0,S,,,,S
1,17705,CA,40,FRI,90,1,CF,6, ,M-W-F--,3,3,0,S,,,,S
1,17705,CA,85,TUE,860,1,96,CG, ,-T-----,4,1,0,S,,,,S
1,17705,CA,49,FRI,120,1,4Y,CB, ,----F--,5,1,75,S,,,,S
1,17767,CA,28,TUE,2280,3,CT,19, ,-T-----,1,1,139.98,S,,,,S
1,17767,CA,28,TUE,2280,1,OC,EG, ,-T-----,2,1,40,S,,,,S
1,17767,CA,68,TUE,3310,2,96,CR, ,-T-----,3,1,0,S,,,,S
1,17767,CA,85,TUE,3375,2,96,CG, ,-T-----,4,1,0,S,,,,S
1,17772,CA,28,WED,690,1,CT,3, ,--W----,1,1,44.86,SC,,,,CO
1,17772,CA,64,WED,10,1,96,CR, ,--W----,2,1,0,SC,,,,CO
1,17772,CA,85,WED,430,1,96,CG, ,--W----,3,1,0,SC,,,,CO
1,17831,CA,28,WED,2170,1,CT,6, ,--W----,1,1,89.71,AC,,,,CO
1,17831,CA,64,WED,900,1,96,CR, ,--W----,2,1,0,AC,,,,CO
1,17836,CA,21,WED,130,1,CT,3, ,--W----,1,1,44.86,AC,,,,CO
1,17836,CA,62,WED,30,1,96,CR, ,--W----,2,1,0,AC,,,,CO
1,17836,CA,62,WED,30,1,  ,0G, ,--W----,3,1,0,AC,,,,CO
1,17878,TA,    ,UNR,0,1,20,RO, ,-------,1,0,0,YC,,,,CO
1,17878,TA,    ,UNR,0,1,30,GZ, ,-------,2,0,0,YC,,,,CO
1,17942,CA,29,FRI,380,1,4P,T0, ,----F--,1,1,917.47,YC,,,,CO
1,17942,CA,42,FRI,65,1,4P,R0, ,----F--,2,1,688.11,YC,,,,CO
1,17942,CA,49,WED,127,1,4Y,CB, ,--W----,3,1,75,YC,,,,CO
1,17942,CA,62,MON,969,3,96,CG, ,M------,4,1,0,YC,,,,CO
1,17965,CA,29,MON,440,1,4Y,T0, ,MTWHF--,1,5,3706.59,Y,RESTAURANT,,,Y
1,17965,CA,23,TUE,425,1,4Y,T0, ,MTWHF--,1,5,3706.59,Y,RESTAURANT,,,Y
1,17965,CA,23,WED,340,1,4Y,T0, ,MTWHF--,1,5,3706.59,Y,RESTAURANT,,,Y
1,17965,CA,23,THU,730,1,4Y,T0, ,MTWHF--,1,5,3706.59,Y,RESTAURANT,,,Y
1,17965,CA,29,FRI,60,1,4Y,T0, ,MTWHF--,1,5,3706.59,Y,RESTAURANT,,,Y
1,17965,CA,29,SAT,0,1,4P,SA, ,-----S-,2,1,1117.23,Y,RESTAURANT,,,Y
1,17965,CA,42,MON,70,1,4Y,R0, ,M-W-F--,3,3,1689.74,Y,RESTAURANT,,,Y
1,17965,CA,42,WED,10,1,4Y,R0, ,M-W-F--,3,3,1689.74,Y,RESTAURANT,,,Y
1,17965,CA,42,FRI,330,1,4Y,R0, ,M-W-F--,3,3,1689.74,Y,RESTAURANT,,,Y
1,17965,CA,64,MON,1520,6,96,CR, ,M------,4,1,0,Y,RESTAURANT,,,Y
1,17965,CA,62,FRI,4720,6,96,AR, ,----F--,5,1,75.92,Y,RESTAURANT,,,Y
1,17965,CA,40,MON,340,4,CF,6, ,M-W-F--,6,3,0,Y,RESTAURANT,,,Y
1,17965,CA,40,WED,280,4,CF,6, ,M-W-F--,6,3,0,Y,RESTAURANT,,,Y
1,17965,CA,40,FRI,315,4,CF,6, ,M-W-F--,6,3,0,Y,RESTAURANT,,,Y
1,17982,CA,25,THU,2640,1,CT,6, ,---H---,1,1,69.28,C,,,,C
1,17982,CA,65,THU,2840,1,96,CR, ,---H---,2,1,0,C,,,,C
1,17982,CA,85,THU,1390,1,96,CG, ,---H---,3,1,0,C,,,,C
1,18007,CA,23,MON,390,1,CT,9, ,M-W-F--,1,3,311.79,C,,,,C
1,18007,CA,23,WED,250,1,CT,9, ,M-W-F--,1,3,311.79,C,,,,C
1,18007,CA,21,FRI,60,1,CT,9, ,M-W-F--,1,3,311.79,C,,,,C
1,18007,CA,42,TUE,0,1,2Y,R0, ,-T--F--,2,2,610.5,C,,,,C
1,18007,CA,42,FRI,413,1,2Y,R0, ,-T--F--,2,2,610.5,C,,,,C
1,18007,CA,40,MON,255,2,CF,6, ,M-W-F--,3,3,0,C,,,,C
1,18007,CA,40,WED,190,2,CF,6, ,M-W-F--,3,3,0,C,,,,C
1,18007,CA,40,FRI,235,2,CF,6, ,M-W-F--,3,3,0,C,,,,C
1,18007,CA,23,MON,400,1,CT,9, ,M-W-F--,4,3,311.79,C,,,,C
1,18007,CA,23,WED,260,1,CT,9, ,M-W-F--,4,3,311.79,C,,,,C
1,18007,CA,21,FRI,70,1,CT,9, ,M-W-F--,4,3,311.79,C,,,,C
1,18007,CA,85,THU,2900,1,96,CG, ,---H---,5,1,0,C,,,,C
1,18015,CA,23,WED,180,1,2Y,T0, ,--W----,1,1,482.56,SC,WINERY,,,CO
1,18015,CA,65,WED,150,1,96,CR, ,--W----,2,1,0,SC,WINERY,,,CO
1,18015,CA,65,WED,160,1,96,CR, ,--W----,3,1,0,SC,WINERY,,,CO
1,18015,CA,28,WED,100,1,CT,3, ,--W----,4,1,44.86,SC,WINERY,,,CO
1,18015,CA,65,WED,180,1,96,CR, ,--W----,5,1,0,SC,WINERY,,,CO
1,18015,CA,65,WED,170,1,96,AR, ,--W----,6,1,100.93,SC,WINERY,,,CO
1,18015,CA,28,WED,110,1,CT,3, ,--W----,7,1,44.86,SC,WINERY,,,CO
1,18049,CA,23,FRI,630,1,4Y,T0, ,----F--,1,1,668.93,S,,,,S
1,18049,CA,64,TUE,550,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,18049,CA,64,TUE,555,1,96,CR, ,-T-----,3,1,0,S,,,,S
1,18159,CA,29,MON,70,1,4Y,T0, ,M-W-F--,1,3,2521.8,YC,,,,CO
1,18159,CA,23,WED,5,1,4Y,T0, ,M-W-F--,1,3,2521.8,YC,,,,CO
1,18159,CA,23,FRI,0,1,4Y,T0, ,M-W-F--,1,3,2521.8,YC,,,,CO
1,18159,CA,42,MON,11,1,4Y,R0, ,M---F--,2,2,1279.58,YC,,,,CO
1,18159,CA,42,FRI,24,1,4Y,R0, ,M---F--,2,2,1279.58,YC,,,,CO
1,18159,CA,29,SAT,0,1,4Y,SA, ,-----S-,3,1,1223.5,YC,,,,CO
1,18159,CA,85,MON,2830,2,96,CG, ,M------,4,1,0,YC,,,,CO
1,18159,CA,85,MON,2840,4,96,AG, ,M------,5,1,91.52,YC,,,,CO
1,18159,CA,64,MON,1485,3,96,CR, ,M---F--,6,2,0,YC,,,,CO
1,18159,CA,62,FRI,0,3,96,CR, ,M---F--,6,2,0,YC,,,,CO
1,18159,CA,64,MON,0,1,96,AR, ,M---F--,7,2,201.86,YC,,,,CO
1,18159,CA,62,FRI,4709,1,96,AR, ,M---F--,7,2,201.86,YC,,,,CO
1,18159,CA,49,MON,30,1,4P,CB, ,M-W-F--,8,3,75,YC,,,,CO
1,18159,CA,49,WED,30,1,4P,CB, ,M-W-F--,8,3,75,YC,,,,CO
1,18159,CA,49,FRI,300,1,4P,CB, ,M-W-F--,8,3,75,YC,,,,CO
1,18185,CA,25,THU,2410,1,CT,9, ,---H---,1,1,103.93,C,,,,C
1,18185,CA,65,THU,2510,1,96,CR, ,---H---,2,1,0,C,,,,C
1,18185,CA,65,THU,2520,1,96,AR, ,---H---,3,1,76,C,,,,C
1,18187,CA,25,TUE,1140,1,  ,9, ,-T-----,1,1,97.87,S,,,,S
1,18187,CA,64,TUE,1120,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,18187,CA,64,TUE,1125,1,96,AR, ,-T-----,3,1,73.41,S,,,,S
1,18187,CA,64,TUE,1130,1,96,AR, ,-T-----,4,1,73.41,S,,,,S
1,18226,CA,23,FRI,260,1,4Y,T0, ,----F--,1,1,668.93,S,,,,S
1,18250,CA,23,THU,340,1,2Y,T1, ,---H---,1,1,540.19,CC,,,,CO
1,18250,CA,42,FRI,470,1,2Y,R0, ,----F--,2,1,361.92,CC,,,,CO
1,18272,CA,25,TUE,670,2,CT,9, ,-T-----,1,1,97.87,S,,,,S
1,18272,CA,64,TUE,1135,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,18272,CA,44,WED,180,1,6Y,CB, ,--W----,3,1,75,S,,,,S
1,18370,CA,25,TUE,60,1,CT,6, ,-T-----,1,1,89.71,SC,,,,CO
1,18370,CA,64,TUE,116,1,96,CR, ,-T-----,2,1,0,SC,,,,CO
1,18370,CA,62,TUE,3520,1,96,CG, ,-T-----,3,1,0,SC,,,,CO
1,18370,CA,64,TUE,116,1,96,AR, ,-T-----,4,1,100.93,SC,,,,CO
1,18378,CA,28,THU,3900,2,CT,9, ,---H---,1,1,103.93,C,,,,C
1,18378,CA,66,THU,2955,2,96,CR, ,---H---,2,1,0,C,,,,C
1,18378,CA,86,THU,1309,1,  ,0G, ,---H---,3,1,0,C,,,,C
1,18398,CA,28,MON,4010,2,CT,9, ,M------,1,1,101.24,Y,,,,Y
1,18398,CA,64,MON,1530,1,96,CR, ,M------,2,1,0,Y,,,,Y
1,18406,CA,62,THU,1076,1,CT,6, ,---H---,1,1,89.71,CC,,,,CO
1,18406,CA,61,THU,1190,1,96,CR, ,---H---,2,1,0,CC,,,,CO
1,18474,CA,28,MON,1350,2,CT,6, ,M------,1,1,89.71,YC,,,,CO
1,18474,CA,64,MON,1185,2,96,CR, ,M------,2,1,0,YC,,,,CO
1,18474,CA,64,MON,1190,1,96,AR, ,M------,3,1,100.93,YC,,,,CO
1,18474,CA,85,MON,1250,1,96,CG, ,M------,4,1,0,YC,,,,CO
1,18551,CA,29,MON,120,1,4Y,T0, ,M-W----,1,2,1706.1,YC,,,,CO
1,18551,CA,23,WED,505,1,4Y,T0, ,M-W----,1,2,1706.1,YC,,,,CO
1,18551,CA,42,FRI,244,1,4Y,R0, ,----F--,2,1,667.81,YC,,,,CO
1,18551,CA,85,MON,770,2,96,CG, ,M------,3,1,0,YC,,,,CO
1,18551,CA,43,FRI,0,1,4Y,GL, ,#NAME?,4,2,150,YC,,,,CO
1,18551,CA,CALL,SUN,420,1,4Y,GL, ,#NAME?,4,2,150,YC,,,,CO
1,18551,CA,49,WED,49,1,6Y,CB, ,--W----,5,1,75,YC,,,,CO
1,18568,CA,28,WED,6990,4,CT,3, ,--W----,1,1,44.86,AC,,,,CO
1,18568,CA,64,WED,2400,4,96,CR, ,--W----,2,1,0,AC,,,,CO
1,18568,CA,85,WED,3530,1,96,CG, ,--W----,3,1,0,AC,,,,CO
1,18573,CA,28,THU,70,4,CT,9, ,---H---,1,1,134.57,CC,,,,CO
1,18573,CA,68,THU,150,4,96,CR, ,---H---,2,1,0,CC,,,,CO
1,18599,CA,28,THU,350,1,CT,9, ,---H---,1,1,103.93,C,RESTAURANT,,,C
1,18599,CA,68,THU,540,1,96,CR, ,---H---,2,1,0,C,RESTAURANT,,,C
1,18599,CA,68,THU,550,2,96,AR, ,---H---,3,1,76,C,RESTAURANT,,,C
1,18599,CA,40,MON,275,1,CF,6, ,M-W-F--,4,3,0,C,RESTAURANT,,,C
1,18599,CA,40,WED,215,1,CF,6, ,M-W-F--,4,3,0,C,RESTAURANT,,,C
1,18599,CA,40,FRI,260,1,CF,6, ,M-W-F--,4,3,0,C,RESTAURANT,,,C
1,18651,TA,    ,UNR,0,1,20,RO, ,-------,1,0,0,AC,,,,CO
1,18732,TA,    ,UNR,0,1,30,WZ, ,-------,1,0,0,YC,,,,CO
1,18745,CA,21,TUE,1860,1,CT,3, ,-T-----,1,1,32.62,S,,,,S
1,18745,CA,68,TUE,330,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,18772,CA,28,MON,2090,1,CT,9, ,M------,1,1,134.57,YC,,,,CO
1,18772,CA,64,MON,4360,1,96,CR, ,M------,2,1,0,YC,,,,CO
1,18772,CA,85,MON,2910,1,96,CG, ,M------,3,1,0,YC,,,,CO
1,18851,CA,23,MON,530,1,6Y,T0, ,M---F--,1,2,2312.09,C,,,,C
1,18851,CA,23,FRI,565,1,6Y,T0, ,M---F--,1,2,2312.09,C,,,,C
1,18851,CA,68,THU,300,3,96,CR, ,---H---,2,1,0,C,,,,C
1,18851,CA,68,THU,310,1,96,AR, ,---H---,3,1,76,C,,,,C
1,18851,CA,85,THU,5865,3,96,CG, ,---H---,4,1,0,C,,,,C
1,18851,CA,42,TUE,0,1,4Y,R0, ,-T--F--,5,2,1172.3,C,,,,C
1,18851,CA,42,FRI,408,1,4Y,R0, ,-T--F--,5,2,1172.3,C,,,,C
1,18981,CA,25,TUE,290,1,CT,9, ,-T-----,1,1,97.87,S,,,,S
1,18981,CA,68,TUE,290,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,18981,CA,62,TUE,910,1,96,CG, ,-T-----,3,1,0,S,,,,S
1,18993,CA,64,WED,120,1,96,CR, ,--W----,1,1,0,SC,,,,CO
1,18993,CA,64,WED,115,1,96,CR, ,--W----,2,1,0,SC,,,,CO
1,18993,CA,23,THU,700,1,2Y,T0, ,---H---,3,1,482.56,SC,,,,CO
1,18993,CA,64,WED,110,1,96,CR, ,--W----,4,1,0,SC,,,,CO
1,19015,CA,28,TUE,630,1,CT,3, ,-T-----,1,1,32.62,S,,,,S
1,19015,CA,68,TUE,4220,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,19015,CA,85,TUE,1030,1,96,CG, ,-T-----,3,1,0,S,,,,S
1,19019,CA,25,TUE,3140,1,CT,9, ,-T-----,1,1,97.87,S,,,,S
1,19019,CA,64,TUE,1365,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,19019,CA,85,TUE,840,1,96,CG, ,-T-----,3,1,0,S,,,,S
1,19021,CA,28,WED,530,2,CT,9, ,--W----,1,1,134.57,SC,,,,CO
1,19021,CA,23,WED,155,1,4Y,T0, ,--W----,2,1,890.4,SC,,,,CO
1,19021,CA,65,WED,490,1,96,CR, ,--W----,3,1,0,SC,,,,CO
1,19021,CA,65,WED,500,1,96,CR, ,--W----,4,1,0,SC,,,,CO
1,19021,CA,65,WED,510,1,96,AR, ,--W----,5,1,100.93,SC,,,,CO
1,19121,CA,28,MON,4030,1,CT,3, ,M------,1,1,33.75,Y,,,,Y
1,19121,CA,28,MON,4020,1,CT,9, ,M------,2,1,101.24,Y,,,,Y
1,19133,CA,28,THU,3760,1,CT,3, ,---H---,1,1,34.64,C,,,,C
1,19133,CA,68,THU,3950,1,96,CR, ,---H---,2,1,0,C,,,,C
1,19133,CA,85,THU,3935,1,96,CG, ,---H---,3,1,0,C,,,,C
1,19151,CA,23,THU,570,1,4Y,T0, ,---H---,1,1,793.4,CL,MULTIFAMIL,,,CL
1,19151,CA,23,MON,580,1,2Y,T0, ,M--H---,2,2,793.4,CL,MULTIFAMIL,,,CL
1,19151,CA,23,THU,580,1,2Y,T0, ,M--H---,2,2,793.4,CL,MULTIFAMIL,,,CL
1,19151,CA,23,THU,590,1,2Y,T0, ,---H---,3,1,428.24,CL,MULTIFAMIL,,,CL
1,19151,CA,68,THU,3940,6,96,CR, ,---H---,4,1,0,CL,MULTIFAMIL,,,CL
1,19166,CA,23,FRI,770,1,4Y,T0, ,----F--,1,1,890.4,SC,,,,CO
1,19166,CA,44,WED,105,1,4Y,CB, ,--W----,2,1,75,SC,,,,CO
1,19166,CA,64,WED,325,1,96,CR, ,--W----,3,1,0,SC,,,,CO
1,19166,CA,64,WED,330,1,96,CR, ,--W----,4,1,0,SC,,,,CO
1,19166,CA,64,WED,335,1,96,CR, ,--W----,5,1,0,SC,,,,CO
1,19166,CA,42,FRI,220,1,4Y,R0, ,----F--,6,1,667.81,SC,,,,CO
1,19166,CA,43,FRI,50,1,4Y,GL, ,----F--,7,1,75,SC,,,,CO
1,19195,CA,25,TUE,640,1,CT,6, ,-T-----,1,1,65.25,S,,,,S
1,19195,CA,68,TUE,460,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,19200,CA,40,MON,115,2,CF,6, ,M-W-F--,1,3,0,S,,,,S
1,19200,CA,40,WED,60,2,CF,6, ,M-W-F--,1,3,0,S,,,,S
1,19200,CA,40,FRI,75,2,CF,6, ,M-W-F--,1,3,0,S,,,,S
1,19200,CA,23,FRI,210,1,6Y,T0, ,----F--,2,1,1153.06,S,,,,S
1,19200,CA,42,FRI,135,1,6Y,R0, ,----F--,3,1,730.46,S,,,,S
1,19200,CA,49,FRI,140,1,6Y,CB, ,----F--,4,1,75,S,,,,S
1,19206,CA,97,THU,0,1,CT,9, ,---H---,1,1,103.93,C,RESTAURANT,,,C
1,19206,CA,97,THU,0,1,CT,9, ,---H---,2,1,103.93,C,RESTAURANT,,,C
1,19206,CA,97,THU,0,1,CT,9, ,---H---,3,1,103.93,C,RESTAURANT,,,C
1,19206,CA,97,THU,0,1,96,CR, ,---H---,4,1,0,C,RESTAURANT,,,C
1,19206,CA,97,THU,0,1,96,CR, ,---H---,5,1,0,C,RESTAURANT,,,C
1,19230,CA,23,THU,690,1,4Y,T0, ,---H---,1,1,890.4,CC,,,,CO
1,19230,CA,42,FRI,392,1,4Y,R0, ,----F--,2,1,667.81,CC,,,,CO
1,19279,CA,29,MON,950,1,2Y,T4, ,M------,1,1,760.91,YC,,,,CO
1,19279,CA,64,MON,4365,3,96,CR, ,M------,2,1,0,YC,,,,CO
1,19298,CA,21,TUE,3100,1,CT,86, ,-T-----,1,1,179.92,SC,,,,CO
1,19298,CA,62,TUE,3940,1,96,CR, ,-T-----,2,1,0,SC,,,,CO
1,19298,CA,62,TUE,3950,1,96,CR, ,-T-----,3,1,0,SC,,,,CO
1,19390,CA,21,FRI,1780,1,CT,9, ,----F--,1,1,174.8,PV,,,,PV
1,19390,CA,62,FRI,4340,1,96,CR, ,----F--,2,1,0,PV,,,,PV
1,19486,PA,    ,UNR,0,1,20,CO, ,-------,1,0,0,YC,,,,CO
1,19538,CA,21,TUE,1935,1,CT,3, ,-T-----,1,1,32.62,S,,,,S
1,19538,CA,68,TUE,490,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,19552,CA,29,MON,760,1,4Y,BI, ,M------,1,1,2182.12,Y,,,,Y
1,19552,CA,42,MON,110,1,4P,R0, ,M---F--,2,2,1185.23,Y,,,,Y
1,19552,CA,42,FRI,314,1,4P,R0, ,M---F--,2,2,1185.23,Y,,,,Y
1,19552,CA,42,MON,120,1,4P,R0, ,M---F--,3,2,1185.23,Y,,,,Y
1,19552,CA,42,FRI,313,1,4P,R0, ,M---F--,3,2,1185.23,Y,,,,Y
1,19552,CA,85,MON,2288,1,96,CG, ,M------,4,1,0,Y,,,,Y
1,19552,CA,85,MON,2289,5,96,AG, ,M------,5,1,68.84,Y,,,,Y
1,19552,CA,40,MON,355,3,CF,6, ,M-W-F--,6,3,0,Y,,,,Y
1,19552,CA,40,WED,290,3,CF,6, ,M-W-F--,6,3,0,Y,,,,Y
1,19552,CA,40,FRI,320,3,CF,6, ,M-W-F--,6,3,0,Y,,,,Y
1,19668,CA,25,WED,650,2,CT,9, ,--W----,1,1,134.57,SC,,,,CO
1,19668,CA,62,WED,6210,1,96,CR, ,--W----,2,1,0,SC,,,,CO
1,19668,CA,62,WED,6230,1,96,AR, ,--W----,3,1,100.93,SC,,,,CO
1,19668,CA,62,WED,6220,1,96,CG, ,--W----,4,1,0,SC,,,,CO
1,19713,CA,25,THU,2320,1,CT,9, ,---H---,1,1,101.34,CL,,,,CL
1,19713,CA,25,THU,2330,1,CT,9, ,---H---,2,1,101.34,CL,,,,CL
1,19713,CA,25,THU,2340,1,CT,9, ,---H---,3,1,101.34,CL,,,,CL
1,19713,CA,65,THU,2650,3,96,CR, ,---H---,4,1,0,CL,,,,CL
1,19760,CA,28,WED,1140,2,CT,9, ,--W----,1,1,134.57,SC,,,,CO
1,19760,CA,64,WED,400,1,96,CR, ,--W----,2,1,0,SC,,,,CO
1,19760,CA,85,WED,640,2,96,CG, ,--W----,3,1,0,SC,,,,CO
1,19778,MA,61,THU,300,1,96,CR, ,---H---,1,1,0,C,,,,C
1,19778,MA,61,THU,310,1,96,CR, ,---H---,2,1,0,C,,,,C
1,19778,MA,61,THU,320,1,96,CR, ,---H---,3,1,0,C,,,,C
1,19783,CA,29,TUE,150,1,2Y,T0, ,-T-----,1,1,363.91,S,,,,S
1,19783,CA,65,TUE,6160,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,19832,CA,23,TUE,347,1,2Y,T0, ,-T-----,1,1,363.91,S,,,,S
1,19832,CA,23,TUE,347,1,OC,EG, ,-T-----,2,1,40,S,,,,S
1,19832,CA,64,TUE,1395,2,96,CR, ,-T-----,3,1,0,S,,,,S
1,19832,CA,85,TUE,850,1,96,CG, ,-T-----,4,1,0,S,,,,S
1,19893,CA,    ,UNR,0,1,2Y,DE, ,-------,1,0,0,SC,,,,CO
1,19959,CA,25,TUE,180,1,CT,9, ,-T-----,1,1,97.87,S,,,,S
1,19959,CA,68,TUE,40,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,19982,CA,25,TUE,280,1,CT,9, ,-T-----,1,1,97.87,S,,,,S
1,19982,CA,68,TUE,220,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,20015,CA,24,THU,1005,1,CT,6, ,---H---,1,1,69.28,C,,,,C
1,20015,CA,64,THU,7260,1,96,CR, ,---H---,2,1,0,C,,,,C
1,20034,CA,23,MON,750,1,6Y,T0, ,M------,1,1,973.95,S,,,,S
1,20034,CA,28,TUE,2870,1,CT,3, ,-T-----,2,1,32.62,S,,,,S
1,20034,CA,64,TUE,2110,3,96,JP, ,-T-----,3,1,0,S,,,,S
1,20034,CA,65,TUE,80,5,96,CR, ,-T-----,4,1,0,S,,,,S
1,20034,CA,85,TUE,630,2,96,CG, ,-T-----,5,1,0,S,,,,S
1,20034,CA,85,TUE,1825,1,96,CG, ,-T-----,6,1,0,S,,,,S
1,20034,CA,46,SUN,0,1,6Y,CP, ,#NAME?,7,1,0,S,,,,S
1,20109,CA,23,WED,450,1,4Y,T0, ,--W----,1,1,890.4,YC,,,,CO
1,20109,CA,62,MON,1490,1,96,CR, ,M------,2,1,0,YC,,,,CO
1,20109,CA,62,MON,1500,1,96,CR, ,M------,3,1,0,YC,,,,CO
1,20109,CA,62,MON,1510,1,96,CR, ,M------,4,1,0,YC,,,,CO
1,20109,CA,CALL,SUN,370,1,4Y,GL, ,#NAME?,5,1,75,YC,,,,CO
1,20109,CA,49,WED,130,1,4Y,CB, ,--W----,6,1,75,YC,,,,CO
1,20163,CA,28,THU,2690,6,CT,3, ,---H---,1,1,33.78,CL,,,,CL
1,20163,CA,24,THU,1190,3,CT,3, ,---H---,2,1,33.78,CL,,,,CL
1,20163,CA,66,THU,160,5,96,CR, ,---H---,3,1,0,CL,,,,CL
1,20163,CA,66,THU,165,3,96,CR, ,---H---,4,1,0,CL,,,,CL
1,20163,CA,85,THU,3605,2,96,CG, ,---H---,5,1,0,CL,,,,CL
1,20163,CA,85,THU,4235,2,96,CG, ,---H---,6,1,0,CL,,,,CL
1,20172,CA,23,THU,220,1,2Y,T0, ,---H---,1,1,482.56,CC,,,,CO
1,20172,CA,61,THU,1744,3,96,CR, ,---H---,2,1,0,CC,,,,CO
1,20228,CA,28,MON,1230,4,CT,9, ,M------,1,1,134.57,YC,,,,CO
1,20228,CA,64,MON,1095,4,96,CR, ,M------,2,1,0,YC,,,,CO
1,20228,CA,85,MON,1150,1,96,CG, ,M------,3,1,0,YC,,,,CO
1,20233,CA,25,THU,1640,1,CT,9, ,---H---,1,1,103.93,C,MULTIFAMIL,,,C
1,20233,CA,25,THU,1650,1,CT,9, ,---H---,2,1,103.93,C,MULTIFAMIL,,,C
1,20233,CA,25,THU,1660,1,CT,9, ,---H---,3,1,103.93,C,MULTIFAMIL,,,C
1,20233,CA,25,THU,1670,1,CT,9, ,---H---,4,1,103.93,C,MULTIFAMIL,,,C
1,20233,CA,25,THU,1680,1,CT,9, ,---H---,5,1,103.93,C,MULTIFAMIL,,,C
1,20233,CA,25,THU,1690,1,CT,9, ,---H---,6,1,103.93,C,MULTIFAMIL,,,C
1,20233,CA,25,THU,1700,1,CT,9, ,---H---,7,1,103.93,C,MULTIFAMIL,,,C
1,20233,CA,25,THU,1710,1,CT,9, ,---H---,8,1,103.93,C,MULTIFAMIL,,,C
1,20233,CA,25,THU,1720,1,CT,9, ,---H---,9,1,103.93,C,MULTIFAMIL,,,C
1,20233,CA,25,THU,1730,1,CT,9, ,---H---,10,1,103.93,C,MULTIFAMIL,,,C
1,20233,CA,65,THU,3660,5,96,CR, ,---H---,11,1,0,C,MULTIFAMIL,,,C
1,20233,CA,85,THU,3015,2,96,CG, ,---H---,12,1,0,C,MULTIFAMIL,,,C
1,20270,CA,23,TUE,50,1,4Y,T0, ,-T-----,1,1,890.4,SC,,,,CO
1,20270,CA,68,TUE,4420,3,96,CR, ,-T-----,2,1,0,SC,,,,CO
1,20270,CA,68,TUE,4430,3,96,AR, ,-T-----,3,1,100.93,SC,,,,CO
1,20270,CA,85,TUE,40,1,96,CG, ,-T-----,4,1,0,SC,,,,CO
1,20272,CA,21,TUE,1210,1,CT,9, ,-T-----,1,1,134.57,SC,,,,CO
1,20272,CA,62,TUE,7825,1,96,CR, ,-T-----,2,1,0,SC,,,,CO
1,20279,CA,CALL,SUN,0,1,4,FT, ,#NAME?,1,1,0,SC,,,,CO
1,20279,CA,CALL,SUN,0,1,4,FT, ,#NAME?,2,1,0,SC,,,,CO
1,20348,CA,21,TUE,2100,1,CT,9, ,-T-----,1,1,97.87,S,,,,S
1,20348,CA,62,TUE,1650,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,20360,CA,21,MON,1130,1,CT,3, ,M------,1,1,44.86,YC,,,,CO
1,20360,CA,62,MON,1830,1,96,CR, ,M------,2,1,0,YC,,,,CO
1,20360,CA,62,MON,1830,1,96,CG, ,M------,3,1,0,YC,,,,CO
1,20368,CA,25,TUE,610,1,CT,9, ,-T-----,1,1,97.87,S,,,,S
1,20368,CA,25,TUE,620,1,CT,6, ,-T-----,2,1,65.25,S,,,,S
1,20368,CA,68,TUE,390,2,96,CR, ,-T-----,3,1,0,S,,,,S
1,20403,CA,21,WED,2640,2,CT,6, ,--W----,1,1,89.71,SC,,,,CO
1,20403,CA,62,WED,4270,2,96,CR, ,--W----,2,1,0,SC,,,,CO
1,20451,CA,29,MON,50,1,2Y,T0, ,M------,1,1,482.56,SC,,,,CO
1,20451,CA,64,MON,50,1,96,CR, ,M------,2,1,0,SC,,,,CO
