cust,monthly_bill,tax_body,biz_type,compost,garbage,recycle,total_yards,needed_recycle,enough_recycle,needed_compost,enough_compost
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,52,No,35,No
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,52,No,35,No
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,52,No,35,No
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,52,No,35,No
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,52,No,35,No
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,52,No,35,No
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,52,No,35,No
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,52,No,35,No
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,52,No,35,No
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,52,No,35,No
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,52,No,35,No
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,52,No,35,No
18015,673.21,COUNTY,WINERY,0,2.3200000000000003,1.92,4.24,1,Yes,1,No
18015,673.21,COUNTY,WINERY,0,2.3200000000000003,1.92,4.24,1,Yes,1,No
18015,673.21,COUNTY,WINERY,0,2.3200000000000003,1.92,4.24,1,Yes,1,No
18015,673.21,COUNTY,WINERY,0,2.3200000000000003,1.92,4.24,1,Yes,1,No
18015,673.21,COUNTY,WINERY,0,2.3200000000000003,1.92,4.24,1,Yes,1,No
18015,673.21,COUNTY,WINERY,0,2.3200000000000003,1.92,4.24,1,Yes,1,No
18015,673.21,COUNTY,WINERY,0,2.3200000000000003,1.92,4.24,1,Yes,1,No
18599,255.93,C,RESTAURANT,2.88,0.48,1.44,4.8,0,Yes,0,Yes
18599,255.93,C,RESTAURANT,2.88,0.48,1.44,4.8,0,Yes,0,Yes
18599,255.93,C,RESTAURANT,2.88,0.48,1.44,4.8,0,Yes,0,Yes
18599,255.93,C,RESTAURANT,2.88,0.48,1.44,4.8,0,Yes,0,Yes
18599,255.93,C,RESTAURANT,2.88,0.48,1.44,4.8,0,Yes,0,Yes
18599,255.93,C,RESTAURANT,2.88,0.48,1.44,4.8,0,Yes,0,Yes
19151,2015.04,C,MULTIFAMIL,0,14,2.88,16.88,7,No,5,No
19151,2015.04,C,MULTIFAMIL,0,14,2.88,16.88,7,No,5,No
19151,2015.04,C,MULTIFAMIL,0,14,2.88,16.88,7,No,5,No
19151,2015.04,C,MULTIFAMIL,0,14,2.88,16.88,7,No,5,No
19151,2015.04,C,MULTIFAMIL,0,14,2.88,16.88,7,No,5,No
19206,311.79,C,RESTAURANT,0,1.44,0.96,2.4,1,No,0,Yes
19206,311.79,C,RESTAURANT,0,1.44,0.96,2.4,1,No,0,Yes
19206,311.79,C,RESTAURANT,0,1.44,0.96,2.4,1,No,0,Yes
19206,311.79,C,RESTAURANT,0,1.44,0.96,2.4,1,No,0,Yes
19206,311.79,C,RESTAURANT,0,1.44,0.96,2.4,1,No,0,Yes
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2,Yes,2,No
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2,Yes,2,No
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2,Yes,2,No
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2,Yes,2,No
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2,Yes,2,No
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2,Yes,2,No
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2,Yes,2,No
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2,Yes,2,No
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2,Yes,2,No
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2,Yes,2,No
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2,Yes,2,No
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2,Yes,2,No
21438,34.64,C,RETAIL,0.48,0.16,0.48,1.12,0,Yes,0,Yes
21438,34.64,C,RETAIL,0.48,0.16,0.48,1.12,0,Yes,0,Yes
21438,34.64,C,RETAIL,0.48,0.16,0.48,1.12,0,Yes,0,Yes
21896,283.86,C,RESTAURANT,0.32,0.96,1.44,2.7199999999999998,0,Yes,0,Yes
21896,283.86,C,RESTAURANT,0.32,0.96,1.44,2.7199999999999998,0,Yes,0,Yes
21896,283.86,C,RESTAURANT,0.32,0.96,1.44,2.7199999999999998,0,Yes,0,Yes
21896,283.86,C,RESTAURANT,0.32,0.96,1.44,2.7199999999999998,0,Yes,0,Yes
21896,283.86,C,RESTAURANT,0.32,0.96,1.44,2.7199999999999998,0,Yes,0,Yes
23489,813.98,C,LODGING,0.48,4,1.44,5.92,2,No,1,No
23489,813.98,C,LODGING,0.48,4,1.44,5.92,2,No,1,No
23489,813.98,C,LODGING,0.48,4,1.44,5.92,2,No,1,No
23821,415.72,C,LODGING-FW,0.48,1.92,1.44,3.84,1,Yes,1,No
23821,415.72,C,LODGING-FW,0.48,1.92,1.44,3.84,1,Yes,1,No
23821,415.72,C,LODGING-FW,0.48,1.92,1.44,3.84,1,Yes,1,No
23821,415.72,C,LODGING-FW,0.48,1.92,1.44,3.84,1,Yes,1,No
23821,415.72,C,LODGING-FW,0.48,1.92,1.44,3.84,1,Yes,1,No
24144,97.87,S,UTILITY,0.48,0.48,0.48,1.44,0,Yes,0,Yes
24144,97.87,S,UTILITY,0.48,0.48,0.48,1.44,0,Yes,0,Yes
24144,97.87,S,UTILITY,0.48,0.48,0.48,1.44,0,Yes,0,Yes
24664,1150.37,COUNTY,WINERY,0,2,4.960000000000001,6.960000000000001,1,Yes,1,No
24664,1150.37,COUNTY,WINERY,0,2,4.960000000000001,6.960000000000001,1,Yes,1,No
24664,1150.37,COUNTY,WINERY,0,2,4.960000000000001,6.960000000000001,1,Yes,1,No
24664,1150.37,COUNTY,WINERY,0,2,4.960000000000001,6.960000000000001,1,Yes,1,No
25255,1627.98,C,MULTIFAMIL,0,16,2.88,18.88,8,No,5,No
25255,1627.98,C,MULTIFAMIL,0,16,2.88,18.88,8,No,5,No
25255,1627.98,C,MULTIFAMIL,0,16,2.88,18.88,8,No,5,No
25255,1627.98,C,MULTIFAMIL,0,16,2.88,18.88,8,No,5,No
25255,1627.98,C,MULTIFAMIL,0,16,2.88,18.88,8,No,5,No
25969,3536.24,Y,RESTAURANT,0,40,5.76,45.76,20,No,13,No
25969,3536.24,Y,RESTAURANT,0,40,5.76,45.76,20,No,13,No
25969,3536.24,Y,RESTAURANT,0,40,5.76,45.76,20,No,13,No
25969,3536.24,Y,RESTAURANT,0,40,5.76,45.76,20,No,13,No
25969,3536.24,Y,RESTAURANT,0,40,5.76,45.76,20,No,13,No
25969,3536.24,Y,RESTAURANT,0,40,5.76,45.76,20,No,13,No
26052,519.65,C,LODGING-FW,0,2.4,1.44,3.84,1,Yes,1,No
26052,519.65,C,LODGING-FW,0,2.4,1.44,3.84,1,Yes,1,No
26052,519.65,C,LODGING-FW,0,2.4,1.44,3.84,1,Yes,1,No
26600,103.93,C,RESTAURANT,2.56,0.48,0.48,3.52,0,Yes,0,Yes
26600,103.93,C,RESTAURANT,2.56,0.48,0.48,3.52,0,Yes,0,Yes
26600,103.93,C,RESTAURANT,2.56,0.48,0.48,3.52,0,Yes,0,Yes
26600,103.93,C,RESTAURANT,2.56,0.48,0.48,3.52,0,Yes,0,Yes
26948,202.48,Y,POLICEFIRE,0.48,0.96,0.96,2.4,0,Yes,0,Yes
26948,202.48,Y,POLICEFIRE,0.48,0.96,0.96,2.4,0,Yes,0,Yes
26948,202.48,Y,POLICEFIRE,0.48,0.96,0.96,2.4,0,Yes,0,Yes
27143,405.36,C,MULTIFAMIL,0.48,1.92,0.96,3.36,1,No,1,No
27143,405.36,C,MULTIFAMIL,0.48,1.92,0.96,3.36,1,No,1,No
27143,405.36,C,MULTIFAMIL,0.48,1.92,0.96,3.36,1,No,1,No
28630,514.46,C,DELI/CAFE,0,2,7.4399999999999995,9.44,1,Yes,1,No
28630,514.46,C,DELI/CAFE,0,2,7.4399999999999995,9.44,1,Yes,1,No
28630,514.46,C,DELI/CAFE,0,2,7.4399999999999995,9.44,1,Yes,1,No
29563,311.79,C,RESTAURANT,3.84,1.44,0,5.279999999999999,1,No,0,Yes
29563,311.79,C,RESTAURANT,3.84,1.44,0,5.279999999999999,1,No,0,Yes
29563,311.79,C,RESTAURANT,3.84,1.44,0,5.279999999999999,1,No,0,Yes
30883,58.27,COUNTY,RETAIL,0.48,0.16,0.48,1.12,0,Yes,0,Yes
30883,58.27,COUNTY,RETAIL,0.48,0.16,0.48,1.12,0,Yes,0,Yes
30883,58.27,COUNTY,RETAIL,0.48,0.16,0.48,1.12,0,Yes,0,Yes
30927,101.24,Y,WINERY,0.48,0.48,0.48,1.44,0,Yes,0,Yes
30927,101.24,Y,WINERY,0.48,0.48,0.48,1.44,0,Yes,0,Yes
30927,101.24,Y,WINERY,0.48,0.48,0.48,1.44,0,Yes,0,Yes
30930,207.86,C,PRESCHOOL,0,0.96,0.48,1.44,0,Yes,0,Yes
30930,207.86,C,PRESCHOOL,0,0.96,0.48,1.44,0,Yes,0,Yes
30930,207.86,C,PRESCHOOL,0,0.96,0.48,1.44,0,Yes,0,Yes
30931,34.64,C,RETAIL,0,0.16,0.48,0.64,0,Yes,0,Yes
30931,34.64,C,RETAIL,0,0.16,0.48,0.64,0,Yes,0,Yes
31126,69.28,C,ENTERTAINM,0,0.32,0.48,0.8,0,Yes,0,Yes
31126,69.28,C,ENTERTAINM,0,0.32,0.48,0.8,0,Yes,0,Yes
31133,34.64,C,BAKERY,0.48,0.16,0.48,1.12,0,Yes,0,Yes
31133,34.64,C,BAKERY,0.48,0.16,0.48,1.12,0,Yes,0,Yes
31133,34.64,C,BAKERY,0.48,0.16,0.48,1.12,0,Yes,0,Yes
31134,102.69,C,MULTIFAMIL,0.96,0.16,0.48,1.5999999999999999,0,Yes,0,Yes
31134,102.69,C,MULTIFAMIL,0.96,0.16,0.48,1.5999999999999999,0,Yes,0,Yes
31134,102.69,C,MULTIFAMIL,0.96,0.16,0.48,1.5999999999999999,0,Yes,0,Yes
31134,102.69,C,MULTIFAMIL,0.96,0.16,0.48,1.5999999999999999,0,Yes,0,Yes
31160,1398.87,Y,RESTAURANT,0,4,4,8,2,Yes,1,No
31160,1398.87,Y,RESTAURANT,0,4,4,8,2,Yes,1,No
31230,482.56,COUNTY,CONTRACTOR,0,2,0,2,1,No,1,No
31241,103.93,C,GROCERY,0.32,0.48,0.48,1.28,0,Yes,0,Yes
31241,103.93,C,GROCERY,0.32,0.48,0.48,1.28,0,Yes,0,Yes
31241,103.93,C,GROCERY,0.32,0.48,0.48,1.28,0,Yes,0,Yes
31249,134.57,COUNTY,LODGING,0.48,0.48,0.48,1.44,0,Yes,0,Yes
31249,134.57,COUNTY,LODGING,0.48,0.48,0.48,1.44,0,Yes,0,Yes
31249,134.57,COUNTY,LODGING,0.48,0.48,0.48,1.44,0,Yes,0,Yes
31304,130.48,S,FOURPLEX,0.48,0.64,1.92,3.04,0,Yes,0,Yes
31304,130.48,S,FOURPLEX,0.48,0.64,1.92,3.04,0,Yes,0,Yes
31304,130.48,S,FOURPLEX,0.48,0.64,1.92,3.04,0,Yes,0,Yes
31364,171.28,S,OFFICE BLD,0,0.48,0.96,1.44,0,Yes,0,Yes
31364,171.28,S,OFFICE BLD,0,0.48,0.96,1.44,0,Yes,0,Yes
31364,171.28,S,OFFICE BLD,0,0.48,0.96,1.44,0,Yes,0,Yes
31550,134.57,COUNTY,WINERY,0.48,0.48,0.48,1.44,0,Yes,0,Yes
31550,134.57,COUNTY,WINERY,0.48,0.48,0.48,1.44,0,Yes,0,Yes
31550,134.57,COUNTY,WINERY,0.48,0.48,0.48,1.44,0,Yes,0,Yes
31573,650.33,COUNTY,VINEYARD,4,0.16,0.48,4.640000000000001,0,Yes,0,Yes
31573,650.33,COUNTY,VINEYARD,4,0.16,0.48,4.640000000000001,0,Yes,0,Yes
31573,650.33,COUNTY,VINEYARD,4,0.16,0.48,4.640000000000001,0,Yes,0,Yes
31588,179.93,C,WINERY,0.48,0.48,0.96,1.92,0,Yes,0,Yes
31588,179.93,C,WINERY,0.48,0.48,0.96,1.92,0,Yes,0,Yes
31588,179.93,C,WINERY,0.48,0.48,0.96,1.92,0,Yes,0,Yes
31588,179.93,C,WINERY,0.48,0.48,0.96,1.92,0,Yes,0,Yes
31591,482.56,COUNTY,LANDSCAPER,0,2,0,2,1,No,1,No
31593,890.4,COUNTY,CONTRACTOR,0,4,0,4,2,No,1,No
31607,202.68,C,MULTIFAMIL,0.48,0.96,0.48,1.92,0,Yes,0,Yes
31607,202.68,C,MULTIFAMIL,0.48,0.96,0.48,1.92,0,Yes,0,Yes
31607,202.68,C,MULTIFAMIL,0.48,0.96,0.48,1.92,0,Yes,0,Yes
31644,335.71,S,MULTIFAMIL,0.96,0.96,0.96,2.88,0,Yes,0,Yes
31644,335.71,S,MULTIFAMIL,0.96,0.96,0.96,2.88,0,Yes,0,Yes
31644,335.71,S,MULTIFAMIL,0.96,0.96,0.96,2.88,0,Yes,0,Yes
31644,335.71,S,MULTIFAMIL,0.96,0.96,0.96,2.88,0,Yes,0,Yes
31644,335.71,S,MULTIFAMIL,0.96,0.96,0.96,2.88,0,Yes,0,Yes
31660,134.57,COUNTY,MIXED USE,0.48,0.48,0.48,1.44,0,Yes,0,Yes
31660,134.57,COUNTY,MIXED USE,0.48,0.48,0.48,1.44,0,Yes,0,Yes
31660,134.57,COUNTY,MIXED USE,0.48,0.48,0.48,1.44,0,Yes,0,Yes
31675,134.57,COUNTY,LODGING-FW,0.48,0.48,0.48,1.44,0,Yes,0,Yes
31675,134.57,COUNTY,LODGING-FW,0.48,0.48,0.48,1.44,0,Yes,0,Yes
31675,134.57,COUNTY,LODGING-FW,0.48,0.48,0.48,1.44,0,Yes,0,Yes
31676,1456.25,COUNTY,WINERY,0,2,6,8,1,Yes,1,No
31676,1456.25,COUNTY,WINERY,0,2,6,8,1,Yes,1,No
31679,65.25,S,WINERY,0,0.32,0.48,0.8,0,Yes,0,Yes
31679,65.25,S,WINERY,0,0.32,0.48,0.8,0,Yes,0,Yes
